transaction_id,sender_account,receiver_account,sender_customer_id,amount,transaction_type,transaction_time,hour_of_day,location,is_new_beneficiary,is_high_risk_country,is_suspicious
TXN-11011,ACC-50095,ACC-50107,CUST-1095,3477.86,TRANSFER,2026-08-12 01:40:00,17,"Mumbai, IN",1,0,0
TXN-10764,ACC-50111,ACC-50088,CUST-1111,7696.53,TRANSFER,2026-08-01 16:37:00,8,"Delhi, IN",0,0,0
TXN-11289,ACC-50033,ACC-50064,CUST-1033,5873.15,TRANSFER,2026-08-03 16:17:00,8,"Mumbai, IN",0,0,0
TXN-11223,ACC-50034,ACC-50142,CUST-1034,2358.86,CASH_DEPOSIT,2026-08-06 20:37:00,12,"Mumbai, IN",1,0,0
TXN-11333,ACC-50067,ACC-50010,CUST-1067,45780.09,TRANSFER,2026-08-04 15:47:00,7,"Mumbai, IN",0,0,0
TXN-10617,ACC-50072,ACC-50091,CUST-1072,4203.5,CASH_DEPOSIT,2026-08-10 00:43:00,16,"Mumbai, IN",1,0,0
TXN-10521,ACC-50133,ACC-50027,CUST-1133,15793.11,TRANSFER,2026-08-03 14:24:00,6,"Mumbai, IN",0,0,0
TXN-10582,ACC-50066,ACC-50138,CUST-1066,6547.77,TRANSFER,2026-08-07 03:36:00,19,"Mumbai, IN",1,0,0
TXN-11058,ACC-50004,ACC-50035,CUST-1004,13398.88,TRANSFER,2026-08-08 14:38:00,6,"Bangalore, IN",0,0,0
TXN-11406,ACC-50004,ACC-50118,CUST-1004,19425.09,CASH_DEPOSIT,2026-08-01 19:17:00,11,"Mumbai, IN",1,0,0
TXN-10296,ACC-50039,ACC-50051,CUST-1039,5389.58,TRANSFER,2026-08-08 00:14:00,16,"Delhi, IN",0,0,0
TXN-12442,ACC-59904,ACC-59901,CUST-9003,1140029.51,WIRE,2026-08-03 11:37:00,3,"George Town, KY",1,1,1
TXN-11061,ACC-50099,ACC-50045,CUST-1099,62577.36,CASH_DEPOSIT,2026-08-08 14:07:00,6,"Delhi, IN",0,0,0
TXN-10857,ACC-50147,ACC-50032,CUST-1147,4705.48,TRANSFER,2026-08-07 04:16:00,20,"Mumbai, IN",0,0,0
TXN-11692,ACC-50049,ACC-50117,CUST-1049,8111.12,TRANSFER,2026-08-07 14:16:00,6,"Mumbai, IN",0,0,0
TXN-10407,ACC-50023,ACC-50085,CUST-1023,3057.38,TRANSFER,2026-08-08 17:02:00,9,"Mumbai, IN",1,0,0
TXN-11078,ACC-50059,ACC-50002,CUST-1059,49624.6,CASH_DEPOSIT,2026-08-09 04:24:00,20,"Bangalore, IN",0,0,0
TXN-11083,ACC-50079,ACC-50139,CUST-1079,3032.25,CASH_DEPOSIT,2026-08-08 18:09:00,10,"Mumbai, IN",0,0,0
TXN-10168,ACC-50043,ACC-50019,CUST-1043,13041.79,TRANSFER,2026-08-03 06:40:00,22,"Mumbai, IN",0,0,0
TXN-12180,ACC-50015,ACC-50103,CUST-1015,9626.21,WIRE,2026-08-03 18:46:00,10,"Delhi, IN",1,0,1
TXN-10239,ACC-50036,ACC-50051,CUST-1036,1547.12,TRANSFER,2026-08-10 06:25:00,22,"Mumbai, IN",0,0,0
TXN-12305,ACC-50125,ACC-50036,CUST-1125,104962.6,WIRE,2026-08-05 06:59:00,22,"Panama City, PA",1,0,1
TXN-11997,ACC-50046,ACC-50128,CUST-1046,32556.35,CASH_DEPOSIT,2026-08-08 01:15:00,17,"Mumbai, IN",1,0,0
TXN-11901,ACC-50082,ACC-50147,CUST-1082,5887.72,TRANSFER,2026-08-10 21:45:00,13,"Mumbai, IN",0,0,0
TXN-11050,ACC-50063,ACC-50143,CUST-1063,30310.82,CASH_DEPOSIT,2026-08-10 18:19:00,10,"Mumbai, IN",0,0,0
TXN-11912,ACC-50041,ACC-50032,CUST-1041,4665.2,TRANSFER,2026-08-03 00:01:00,16,"Bangalore, IN",1,0,0
TXN-11867,ACC-50049,ACC-50132,CUST-1049,6226.83,CASH_DEPOSIT,2026-08-01 22:33:00,14,"Mumbai, IN",0,0,0
TXN-12095,ACC-50122,ACC-50089,CUST-1122,4419.35,CASH_DEPOSIT,2026-08-07 14:21:00,6,"Mumbai, IN",1,0,0
TXN-10522,ACC-50068,ACC-50041,CUST-1068,8582.16,TRANSFER,2026-08-05 23:43:00,15,"Bangalore, IN",0,0,0
TXN-11737,ACC-50093,ACC-50028,CUST-1093,33503.28,TRANSFER,2026-08-08 19:01:00,11,"Mumbai, IN",0,0,0
TXN-12472,ACC-59902,ACC-59903,CUST-9001,965264.2,WIRE,2026-08-03 12:25:00,4,"George Town, KY",1,1,1
TXN-11847,ACC-50117,ACC-50105,CUST-1117,4324.72,TRANSFER,2026-08-03 21:25:00,13,"Mumbai, IN",1,0,0
TXN-12368,ACC-50091,ACC-50027,CUST-1091,64997.84,WIRE,2026-08-02 09:55:00,1,"George Town, KY",1,1,1
TXN-12249,ACC-50067,ACC-50012,CUST-1067,1253387.98,WIRE,2026-08-10 13:55:00,5,"London, UK",1,0,1
TXN-11883,ACC-50129,ACC-50073,CUST-1129,10152.43,CASH_DEPOSIT,2026-08-05 20:27:00,12,"Mumbai, IN",0,0,0
TXN-11511,ACC-50137,ACC-50031,CUST-1137,16182.76,TRANSFER,2026-08-02 06:51:00,22,"Mumbai, IN",1,0,0
TXN-11459,ACC-50148,ACC-50089,CUST-1148,21438.22,TRANSFER,2026-08-02 02:04:00,18,"Mumbai, IN",0,0,0
TXN-11938,ACC-50077,ACC-50036,CUST-1077,129620.04,TRANSFER,2026-08-04 22:29:00,14,"Bangalore, IN",0,0,0
TXN-11723,ACC-50147,ACC-50039,CUST-1147,7061.66,TRANSFER,2026-08-03 20:49:00,12,"Mumbai, IN",0,0,0
TXN-12025,ACC-50062,ACC-50002,CUST-1062,4368.86,CASH_DEPOSIT,2026-08-04 00:54:00,16,"Mumbai, IN",0,0,0
TXN-11607,ACC-50067,ACC-50023,CUST-1067,46878.25,CASH_DEPOSIT,2026-08-11 05:22:00,21,"Mumbai, IN",1,0,0
TXN-11977,ACC-50114,ACC-50140,CUST-1114,49989.37,CASH_DEPOSIT,2026-08-06 01:35:00,17,"Mumbai, IN",0,0,0
TXN-10508,ACC-50057,ACC-50117,CUST-1057,5372.85,TRANSFER,2026-08-11 00:35:00,16,"Mumbai, IN",0,0,0
TXN-10632,ACC-50101,ACC-50063,CUST-1101,4080.82,CASH_DEPOSIT,2026-08-11 19:45:00,11,"Mumbai, IN",0,0,0
TXN-10915,ACC-50078,ACC-50029,CUST-1078,6815.82,TRANSFER,2026-08-02 00:10:00,16,"Mumbai, IN",1,0,0
TXN-10259,ACC-50047,ACC-50075,CUST-1047,36099.58,TRANSFER,2026-08-05 15:00:00,7,"Mumbai, IN",0,0,0
TXN-11395,ACC-50111,ACC-50057,CUST-1111,6921.52,TRANSFER,2026-08-04 19:05:00,11,"Delhi, IN",0,0,0
TXN-12295,ACC-50041,ACC-50035,CUST-1041,144165.66,WIRE,2026-08-08 01:51:00,17,"Panama City, PA",1,0,1
TXN-12321,ACC-50106,ACC-50031,CUST-1106,249646.3,WIRE,2026-08-09 04:29:00,20,"Dubai, AE",1,0,1
TXN-10802,ACC-50122,ACC-50111,CUST-1122,4275.22,TRANSFER,2026-08-03 02:54:00,18,"Mumbai, IN",1,0,0
TXN-11935,ACC-50070,ACC-50000,CUST-1070,62272.66,TRANSFER,2026-08-07 23:28:00,15,"Mumbai, IN",0,0,0
TXN-11196,ACC-50022,ACC-50088,CUST-1022,4668.12,TRANSFER,2026-08-02 20:47:00,12,"Mumbai, IN",0,0,0
TXN-11944,ACC-50000,ACC-50012,CUST-1000,2588.51,TRANSFER,2026-08-09 03:35:00,19,"Mumbai, IN",0,0,0
TXN-10756,ACC-50103,ACC-50027,CUST-1103,4668.55,TRANSFER,2026-08-12 00:35:00,16,"Mumbai, IN",1,0,0
TXN-10801,ACC-50009,ACC-50100,CUST-1009,14329.91,CASH_DEPOSIT,2026-08-06 22:09:00,14,"Mumbai, IN",1,0,0
TXN-10233,ACC-50078,ACC-50128,CUST-1078,11204.51,TRANSFER,2026-08-07 14:05:00,6,"Mumbai, IN",0,0,0
TXN-11514,ACC-50092,ACC-50020,CUST-1092,6462.8,TRANSFER,2026-08-10 01:35:00,17,"Bangalore, IN",1,0,0
TXN-10940,ACC-50031,ACC-50137,CUST-1031,25781.51,CASH_DEPOSIT,2026-08-08 21:54:00,13,"Mumbai, IN",1,0,0
TXN-10998,ACC-50111,ACC-50005,CUST-1111,4163.76,CASH_DEPOSIT,2026-08-04 19:18:00,11,"Mumbai, IN",0,0,0
TXN-11102,ACC-50148,ACC-50102,CUST-1148,26115.01,TRANSFER,2026-08-04 15:13:00,7,"Mumbai, IN",0,0,0
TXN-11463,ACC-50044,ACC-50083,CUST-1044,79083.93,CASH_DEPOSIT,2026-08-08 17:44:00,9,"Mumbai, IN",0,0,0
TXN-11876,ACC-50039,ACC-50118,CUST-1039,4507.07,TRANSFER,2026-08-12 00:50:00,16,"Mumbai, IN",0,0,0
TXN-11225,ACC-50021,ACC-50066,CUST-1021,5571.74,TRANSFER,2026-08-04 03:44:00,19,"Mumbai, IN",0,0,0
TXN-10324,ACC-50051,ACC-50123,CUST-1051,4268.59,CASH_DEPOSIT,2026-08-08 00:11:00,16,"Mumbai, IN",1,0,0
TXN-11763,ACC-50018,ACC-50058,CUST-1018,6605.23,TRANSFER,2026-08-07 22:08:00,14,"Mumbai, IN",0,0,0
TXN-11953,ACC-50125,ACC-50029,CUST-1125,7300.15,TRANSFER,2026-08-07 00:46:00,16,"Bangalore, IN",1,0,0
TXN-11377,ACC-50049,ACC-50065,CUST-1049,4621.47,TRANSFER,2026-08-11 19:12:00,11,"Mumbai, IN",1,0,0
TXN-10100,ACC-50103,ACC-50132,CUST-1103,5113.71,CASH_DEPOSIT,2026-08-09 14:42:00,6,"Mumbai, IN",0,0,0
TXN-12481,ACC-59903,ACC-59904,CUST-9002,785609.46,WIRE,2026-08-04 11:59:00,3,"George Town, KY",1,1,1
TXN-11340,ACC-50121,ACC-50054,CUST-1121,54403.37,TRANSFER,2026-08-01 15:13:00,7,"Mumbai, IN",0,0,0
TXN-10387,ACC-50058,ACC-50131,CUST-1058,26679.13,TRANSFER,2026-08-01 14:02:00,6,"Mumbai, IN",0,0,0
TXN-11954,ACC-50056,ACC-50148,CUST-1056,28640.64,TRANSFER,2026-08-08 01:47:00,17,"Mumbai, IN",0,0,0
TXN-10179,ACC-50085,ACC-50020,CUST-1085,7951.29,CASH_DEPOSIT,2026-08-06 18:58:00,10,"Bangalore, IN",1,0,0
TXN-11694,ACC-50087,ACC-50070,CUST-1087,2890.96,CASH_DEPOSIT,2026-08-12 06:19:00,22,"Mumbai, IN",0,0,0
TXN-11662,ACC-50146,ACC-50104,CUST-1146,24337.28,TRANSFER,2026-08-10 14:20:00,6,"Mumbai, IN",1,0,0
TXN-11304,ACC-50134,ACC-50148,CUST-1134,5770.4,TRANSFER,2026-08-02 21:44:00,13,"Mumbai, IN",0,0,0
TXN-10927,ACC-50111,ACC-50105,CUST-1111,4512.75,TRANSFER,2026-08-03 00:55:00,16,"Mumbai, IN",1,0,0
TXN-11430,ACC-50072,ACC-50031,CUST-1072,1817.22,TRANSFER,2026-08-05 15:31:00,7,"Mumbai, IN",0,0,0
TXN-12268,ACC-50112,ACC-50023,CUST-1112,92124.41,WIRE,2026-08-09 13:15:00,5,"Panama City, PA",1,0,1
TXN-10141,ACC-50067,ACC-50013,CUST-1067,64389.06,TRANSFER,2026-08-07 18:47:00,10,"Mumbai, IN",0,0,0
TXN-10368,ACC-50122,ACC-50018,CUST-1122,6135.48,TRANSFER,2026-08-02 21:24:00,13,"Mumbai, IN",0,0,0
TXN-12445,ACC-59903,ACC-59904,CUST-9002,1055785.37,WIRE,2026-08-06 09:49:00,1,"George Town, KY",1,1,1
TXN-11085,ACC-50129,ACC-50144,CUST-1129,10901.19,TRANSFER,2026-08-06 15:27:00,7,"Bangalore, IN",0,0,0
TXN-10367,ACC-50132,ACC-50113,CUST-1132,55659.51,TRANSFER,2026-08-06 14:00:00,6,"Delhi, IN",0,0,0
TXN-11674,ACC-50075,ACC-50114,CUST-1075,26436.86,TRANSFER,2026-08-09 00:50:00,16,"Mumbai, IN",0,0,0
TXN-11044,ACC-50138,ACC-50043,CUST-1138,42394.97,CASH_DEPOSIT,2026-08-03 23:09:00,15,"Mumbai, IN",0,0,0
TXN-10318,ACC-50083,ACC-50099,CUST-1083,5129.88,CASH_DEPOSIT,2026-08-07 14:18:00,6,"Mumbai, IN",0,0,0
TXN-11538,ACC-50002,ACC-50063,CUST-1002,5065.4,TRANSFER,2026-08-07 18:37:00,10,"Mumbai, IN",0,0,0
TXN-10247,ACC-50015,ACC-50036,CUST-1015,16030.47,CASH_DEPOSIT,2026-08-10 06:13:00,22,"Delhi, IN",1,0,0
TXN-10321,ACC-50123,ACC-50019,CUST-1123,12915.92,TRANSFER,2026-08-05 01:16:00,17,"Mumbai, IN",0,0,0
TXN-11833,ACC-50120,ACC-50123,CUST-1120,41258.62,TRANSFER,2026-08-04 17:07:00,9,"Mumbai, IN",0,0,0
TXN-11839,ACC-50142,ACC-50041,CUST-1142,16450.07,TRANSFER,2026-08-06 18:35:00,10,"Mumbai, IN",0,0,0
TXN-10999,ACC-50129,ACC-50056,CUST-1129,7068.71,TRANSFER,2026-08-11 00:58:00,16,"Mumbai, IN",0,0,0
TXN-10942,ACC-50112,ACC-50081,CUST-1112,3869.05,CASH_DEPOSIT,2026-08-02 03:50:00,19,"Delhi, IN",1,0,0
TXN-11772,ACC-50068,ACC-50026,CUST-1068,5182.99,TRANSFER,2026-08-11 05:35:00,21,"Mumbai, IN",1,0,0
TXN-10029,ACC-50026,ACC-50035,CUST-1026,49107.12,TRANSFER,2026-08-02 22:07:00,14,"Mumbai, IN",0,0,0
TXN-11299,ACC-50019,ACC-50000,CUST-1019,5633.62,TRANSFER,2026-08-11 18:49:00,10,"Mumbai, IN",1,0,0
TXN-11993,ACC-50082,ACC-50061,CUST-1082,6981.96,TRANSFER,2026-08-05 20:22:00,12,"Bangalore, IN",1,0,0
TXN-11914,ACC-50082,ACC-50102,CUST-1082,2598.64,TRANSFER,2026-08-10 19:20:00,11,"Mumbai, IN",0,0,0
TXN-10695,ACC-50061,ACC-50147,CUST-1061,5565.82,TRANSFER,2026-08-05 18:27:00,10,"Mumbai, IN",0,0,0
TXN-12470,ACC-59904,ACC-59901,CUST-9003,834032.12,WIRE,2026-08-02 10:18:00,2,"George Town, KY",1,1,1
TXN-12028,ACC-50028,ACC-50064,CUST-1028,5655.11,TRANSFER,2026-08-10 19:40:00,11,"Mumbai, IN",1,0,0
TXN-11600,ACC-50021,ACC-50045,CUST-1021,6429.7,TRANSFER,2026-08-06 04:02:00,20,"Mumbai, IN",1,0,0
TXN-12329,ACC-50132,ACC-50128,CUST-1132,1055323.86,WIRE,2026-08-07 02:28:00,18,"Dubai, AE",1,0,1
TXN-11231,ACC-50141,ACC-50069,CUST-1141,3724.22,TRANSFER,2026-08-01 17:57:00,9,"Mumbai, IN",1,0,0
TXN-12173,ACC-50040,ACC-50094,CUST-1040,9363.61,CASH_DEPOSIT,2026-08-10 14:50:00,6,"Mumbai, IN",1,0,1
TXN-11915,ACC-50144,ACC-50146,CUST-1144,3757.25,TRANSFER,2026-08-09 15:56:00,7,"Mumbai, IN",0,0,0
TXN-11729,ACC-50129,ACC-50149,CUST-1129,13027.99,TRANSFER,2026-08-04 06:07:00,22,"Mumbai, IN",1,0,0
TXN-11706,ACC-50027,ACC-50019,CUST-1027,15908.83,TRANSFER,2026-08-06 21:10:00,13,"Mumbai, IN",1,0,0
TXN-11703,ACC-50014,ACC-50105,CUST-1014,6589.31,CASH_DEPOSIT,2026-08-04 01:41:00,17,"Mumbai, IN",0,0,0
TXN-10755,ACC-50122,ACC-50118,CUST-1122,6316.04,TRANSFER,2026-08-06 19:18:00,11,"Mumbai, IN",0,0,0
TXN-11330,ACC-50117,ACC-50066,CUST-1117,1363.64,TRANSFER,2026-08-09 05:16:00,21,"Mumbai, IN",1,0,0
TXN-10353,ACC-50060,ACC-50053,CUST-1060,26861.65,TRANSFER,2026-08-11 01:55:00,17,"Mumbai, IN",0,0,0
TXN-10208,ACC-50042,ACC-50114,CUST-1042,5576.1,TRANSFER,2026-08-02 01:28:00,17,"Delhi, IN",1,0,0
TXN-12144,ACC-50134,ACC-50055,CUST-1134,9776.36,WIRE,2026-08-02 19:06:00,11,"Mumbai, IN",1,0,1
TXN-10903,ACC-50027,ACC-50032,CUST-1027,15470.71,TRANSFER,2026-08-08 22:31:00,14,"Mumbai, IN",0,0,0
TXN-10952,ACC-50116,ACC-50127,CUST-1116,8437.34,TRANSFER,2026-08-04 17:14:00,9,"Delhi, IN",0,0,0
TXN-11337,ACC-50102,ACC-50084,CUST-1102,10095.41,TRANSFER,2026-08-06 16:20:00,8,"Mumbai, IN",1,0,0
TXN-11551,ACC-50033,ACC-50139,CUST-1033,6140.08,CASH_DEPOSIT,2026-08-01 14:46:00,6,"Mumbai, IN",0,0,0
TXN-11567,ACC-50038,ACC-50009,CUST-1038,25159.84,TRANSFER,2026-08-11 00:44:00,16,"Mumbai, IN",0,0,0
TXN-11943,ACC-50051,ACC-50069,CUST-1051,8134.31,TRANSFER,2026-08-05 14:42:00,6,"Mumbai, IN",1,0,0
TXN-10485,ACC-50140,ACC-50064,CUST-1140,52254.53,TRANSFER,2026-08-04 05:44:00,21,"Mumbai, IN",0,0,0
TXN-11629,ACC-50132,ACC-50027,CUST-1132,62162.12,CASH_DEPOSIT,2026-08-03 04:51:00,20,"Mumbai, IN",0,0,0
TXN-12039,ACC-50017,ACC-50091,CUST-1017,85383.14,TRANSFER,2026-08-06 00:12:00,16,"Mumbai, IN",0,0,0
TXN-10199,ACC-50011,ACC-50100,CUST-1011,1941.15,CASH_DEPOSIT,2026-08-02 01:16:00,17,"Mumbai, IN",0,0,0
TXN-10229,ACC-50080,ACC-50082,CUST-1080,5052.9,CASH_DEPOSIT,2026-08-04 01:25:00,17,"Mumbai, IN",0,0,0
TXN-10810,ACC-50137,ACC-50038,CUST-1137,15883.25,TRANSFER,2026-08-02 21:59:00,13,"Mumbai, IN",1,0,0
TXN-10787,ACC-50097,ACC-50100,CUST-1097,5636.25,TRANSFER,2026-08-04 05:16:00,21,"Mumbai, IN",0,0,0
TXN-10410,ACC-50075,ACC-50128,CUST-1075,46106.13,CASH_DEPOSIT,2026-08-10 03:56:00,19,"Mumbai, IN",0,0,0
TXN-10629,ACC-50066,ACC-50039,CUST-1066,2726.38,TRANSFER,2026-08-01 23:00:00,15,"Mumbai, IN",0,0,0
TXN-11510,ACC-50096,ACC-50008,CUST-1096,51050.78,TRANSFER,2026-08-11 18:24:00,10,"Mumbai, IN",1,0,0
TXN-10662,ACC-50142,ACC-50143,CUST-1142,16975.77,TRANSFER,2026-08-03 03:47:00,19,"Mumbai, IN",1,0,0
TXN-12142,ACC-50040,ACC-50088,CUST-1040,9885.03,WIRE,2026-08-03 04:07:00,20,"Mumbai, IN",1,0,1
TXN-11918,ACC-50126,ACC-50102,CUST-1126,47362.18,TRANSFER,2026-08-07 15:33:00,7,"Mumbai, IN",0,0,0
TXN-12334,ACC-50047,ACC-50042,CUST-1047,150194.77,WIRE,2026-08-01 11:42:00,3,"Panama City, PA",1,1,1
TXN-11269,ACC-50077,ACC-50122,CUST-1077,83464.43,TRANSFER,2026-08-03 20:34:00,12,"Mumbai, IN",1,0,0
TXN-10069,ACC-50147,ACC-50096,CUST-1147,4159.73,TRANSFER,2026-08-05 02:45:00,18,"Mumbai, IN",0,0,0
TXN-10443,ACC-50128,ACC-50147,CUST-1128,38332.75,TRANSFER,2026-08-11 06:51:00,22,"Mumbai, IN",0,0,0
TXN-12147,ACC-50015,ACC-50060,CUST-1015,9726.85,CASH_DEPOSIT,2026-08-04 14:12:00,6,"Delhi, IN",1,0,1
TXN-12241,ACC-50004,ACC-50143,CUST-1004,316512.07,WIRE,2026-08-09 07:55:00,23,"George Town, KY",1,1,1
TXN-11584,ACC-50036,ACC-50043,CUST-1036,1772.28,CASH_DEPOSIT,2026-08-02 05:55:00,21,"Mumbai, IN",0,0,0
TXN-10231,ACC-50012,ACC-50075,CUST-1012,12770.33,CASH_DEPOSIT,2026-08-11 02:55:00,18,"Mumbai, IN",0,0,0
TXN-10440,ACC-50038,ACC-50024,CUST-1038,22429.84,TRANSFER,2026-08-06 16:42:00,8,"Mumbai, IN",0,0,0
TXN-11627,ACC-50111,ACC-50023,CUST-1111,5390.48,TRANSFER,2026-08-12 00:24:00,16,"Mumbai, IN",0,0,0
TXN-11322,ACC-50024,ACC-50085,CUST-1024,11184.68,TRANSFER,2026-08-10 03:57:00,19,"Mumbai, IN",0,0,0
TXN-11278,ACC-50034,ACC-50070,CUST-1034,3287.47,TRANSFER,2026-08-04 15:41:00,7,"Mumbai, IN",0,0,0
TXN-10817,ACC-50004,ACC-50125,CUST-1004,16968.33,TRANSFER,2026-08-01 16:00:00,8,"Bangalore, IN",0,0,0
TXN-10599,ACC-50063,ACC-50074,CUST-1063,18110.11,TRANSFER,2026-08-11 16:25:00,8,"Mumbai, IN",0,0,0
TXN-11056,ACC-50110,ACC-50053,CUST-1110,8027.88,TRANSFER,2026-08-07 06:51:00,22,"Bangalore, IN",0,0,0
TXN-10414,ACC-50014,ACC-50121,CUST-1014,2291.21,TRANSFER,2026-08-11 06:22:00,22,"Mumbai, IN",0,0,0
TXN-10679,ACC-50143,ACC-50134,CUST-1143,12788.94,CASH_DEPOSIT,2026-08-02 21:15:00,13,"Mumbai, IN",0,0,0
TXN-11518,ACC-50046,ACC-50117,CUST-1046,4725.76,CASH_DEPOSIT,2026-08-02 14:10:00,6,"Mumbai, IN",1,0,0
TXN-11116,ACC-50078,ACC-50002,CUST-1078,7079.24,CASH_DEPOSIT,2026-08-12 05:51:00,21,"Mumbai, IN",1,0,0
TXN-10279,ACC-50058,ACC-50064,CUST-1058,24623.21,CASH_DEPOSIT,2026-08-04 04:22:00,20,"Mumbai, IN",0,0,0
TXN-11385,ACC-50145,ACC-50082,CUST-1145,3872.31,CASH_DEPOSIT,2026-08-02 21:35:00,13,"Mumbai, IN",0,0,0
TXN-10408,ACC-50101,ACC-50128,CUST-1101,4496.32,CASH_DEPOSIT,2026-08-11 14:24:00,6,"Mumbai, IN",0,0,0
TXN-11091,ACC-50036,ACC-50075,CUST-1036,5729.75,TRANSFER,2026-08-12 04:12:00,20,"Delhi, IN",0,0,0
TXN-12282,ACC-50056,ACC-50057,CUST-1056,908992.54,WIRE,2026-08-12 03:50:00,19,"London, UK",1,0,1
TXN-11216,ACC-50103,ACC-50005,CUST-1103,6857.42,TRANSFER,2026-08-10 02:35:00,18,"Mumbai, IN",0,0,0
TXN-12078,ACC-50085,ACC-50130,CUST-1085,10845.6,TRANSFER,2026-08-07 22:33:00,14,"Bangalore, IN",0,0,0
TXN-10498,ACC-50123,ACC-50125,CUST-1123,12705.04,CASH_DEPOSIT,2026-08-07 17:56:00,9,"Mumbai, IN",0,0,0
TXN-11708,ACC-50025,ACC-50014,CUST-1025,109241.52,CASH_DEPOSIT,2026-08-10 00:17:00,16,"Mumbai, IN",0,0,0
TXN-12026,ACC-50128,ACC-50130,CUST-1128,10936.79,TRANSFER,2026-08-03 15:25:00,7,"Mumbai, IN",0,0,0
TXN-10789,ACC-50110,ACC-50069,CUST-1110,9934.68,TRANSFER,2026-08-06 00:17:00,16,"Mumbai, IN",1,0,0
TXN-11070,ACC-50107,ACC-50137,CUST-1107,23687.8,CASH_DEPOSIT,2026-08-02 04:20:00,20,"Mumbai, IN",0,0,0
TXN-12265,ACC-50032,ACC-50009,CUST-1032,136578.52,WIRE,2026-08-04 09:38:00,1,"Panama City, PA",1,0,1
TXN-10435,ACC-50100,ACC-50147,CUST-1100,17414.37,CASH_DEPOSIT,2026-08-02 05:09:00,21,"Mumbai, IN",0,0,0
TXN-12043,ACC-50124,ACC-50110,CUST-1124,67425.25,TRANSFER,2026-08-12 06:02:00,22,"Mumbai, IN",0,0,0
TXN-11879,ACC-50121,ACC-50050,CUST-1121,47558.11,CASH_DEPOSIT,2026-08-04 05:38:00,21,"Mumbai, IN",0,0,0
TXN-10782,ACC-50038,ACC-50115,CUST-1038,38019.73,CASH_DEPOSIT,2026-08-04 01:51:00,17,"Mumbai, IN",0,0,0
TXN-11476,ACC-50069,ACC-50010,CUST-1069,4801.05,TRANSFER,2026-08-08 17:02:00,9,"Mumbai, IN",0,0,0
TXN-11831,ACC-50101,ACC-50072,CUST-1101,4845.17,CASH_DEPOSIT,2026-08-10 23:18:00,15,"Mumbai, IN",0,0,0
TXN-11836,ACC-50039,ACC-50088,CUST-1039,7134.12,CASH_DEPOSIT,2026-08-03 22:58:00,14,"Mumbai, IN",0,0,0
TXN-10149,ACC-50039,ACC-50122,CUST-1039,4100.91,TRANSFER,2026-08-02 16:05:00,8,"Mumbai, IN",0,0,0
TXN-11194,ACC-50085,ACC-50057,CUST-1085,19402.35,CASH_DEPOSIT,2026-08-06 16:41:00,8,"Bangalore, IN",1,0,0
TXN-12451,ACC-59901,ACC-59902,CUST-9000,891474.6,WIRE,2026-08-06 12:41:00,4,"George Town, KY",1,1,1
TXN-11241,ACC-50044,ACC-50019,CUST-1044,50220.32,TRANSFER,2026-08-04 01:53:00,17,"Mumbai, IN",0,0,0
TXN-11055,ACC-50076,ACC-50022,CUST-1076,5761.99,TRANSFER,2026-08-03 02:44:00,18,"Mumbai, IN",0,0,0
TXN-11769,ACC-50061,ACC-50127,CUST-1061,4783.22,TRANSFER,2026-08-02 03:26:00,19,"Mumbai, IN",0,0,0
TXN-11689,ACC-50118,ACC-50025,CUST-1118,6121.87,TRANSFER,2026-08-11 15:20:00,7,"Mumbai, IN",0,0,0
TXN-12093,ACC-50023,ACC-50091,CUST-1023,6003.11,TRANSFER,2026-08-04 19:24:00,11,"Bangalore, IN",0,0,0
TXN-12192,ACC-50074,ACC-50120,CUST-1074,9713.06,WIRE,2026-08-01 12:34:00,4,"Mumbai, IN",1,0,1
TXN-11929,ACC-50052,ACC-50047,CUST-1052,53697.57,TRANSFER,2026-08-07 17:02:00,9,"Mumbai, IN",0,0,0
TXN-10163,ACC-50128,ACC-50144,CUST-1128,42962.37,TRANSFER,2026-08-08 01:04:00,17,"Mumbai, IN",0,0,0
TXN-10438,ACC-50023,ACC-50140,CUST-1023,6869.13,CASH_DEPOSIT,2026-08-07 02:11:00,18,"Mumbai, IN",1,0,0
TXN-11025,ACC-50116,ACC-50025,CUST-1116,13508.47,CASH_DEPOSIT,2026-08-07 18:45:00,10,"Mumbai, IN",0,0,0
TXN-11382,ACC-50101,ACC-50007,CUST-1101,4729.28,CASH_DEPOSIT,2026-08-06 17:11:00,9,"Mumbai, IN",0,0,0
TXN-11978,ACC-50149,ACC-50105,CUST-1149,7498.53,TRANSFER,2026-08-01 17:35:00,9,"Mumbai, IN",0,0,0
TXN-10829,ACC-50045,ACC-50100,CUST-1045,727.19,TRANSFER,2026-08-09 01:08:00,17,"Mumbai, IN",0,0,0
TXN-10654,ACC-50134,ACC-50127,CUST-1134,5875.89,CASH_DEPOSIT,2026-08-05 18:39:00,10,"Mumbai, IN",0,0,0
TXN-10528,ACC-50131,ACC-50030,CUST-1131,4136.54,CASH_DEPOSIT,2026-08-08 02:02:00,18,"Mumbai, IN",0,0,0
TXN-11133,ACC-50053,ACC-50130,CUST-1053,11429.29,TRANSFER,2026-08-01 15:29:00,7,"Mumbai, IN",1,0,0
TXN-10049,ACC-50060,ACC-50080,CUST-1060,29965.98,TRANSFER,2026-08-04 21:51:00,13,"Mumbai, IN",0,0,0
